env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
cube,gcidm_off_s123,100,8,42|43|44|45|46|47|48|49,50.68,0.40,51.56|49.22|52.34|50.00|50.78|49.22|50.78|51.56,
cube,gcidm_off_s42,100,8,42|43|44|45|46|47|48|49,49.90,0.31,51.56|50.00|50.00|49.22|49.22|49.22|50.78|49.22,
cube,gcidm_off_s456,100,8,42|43|44|45|46|47|48|49,38.28,0.42,38.28|40.62|36.72|37.50|38.28|37.50|38.28|39.06,
cube,gcidm_router,100,8,42|43|44|45|46|47|48|49,75.29,0.36,74.22|75.00|75.00|75.78|75.78|75.00|77.34|74.22,0.952
cube,gcrouter_off_s42,100,8,42|43|44|45|46|47|48|49,67.87,0.76,71.88|67.97|67.97|69.53|64.84|66.41|66.41|67.97,0.945
cube,gcsurv_off_s123,100,8,42|43|44|45|46|47|48|49,72.95,0.59,73.44|73.44|71.88|73.44|75.00|74.22|69.53|72.66,0.949
cube,gcsurv_off_s42,100,8,42|43|44|45|46|47|48|49,72.07,1.47,65.62|76.56|73.44|78.91|71.09|70.31|70.31|70.31,0.951
cube,gcsurv_off_s456,100,8,42|43|44|45|46|47|48|49,74.03,0.46,73.44|75.78|74.22|75.00|75.00|72.66|71.88|74.22,0.948
cube,icem_blindk,100,8,42|43|44|45|46|47|48|49,33.79,0.72,35.16|33.59|31.25|35.16|35.94|31.25|35.94|32.03,0.359
cube,icem_ffjepa_s10k3,100,8,42|43|44|45|46|47|48|49,35.84,0.74,33.59|35.16|39.06|35.94|35.16|34.38|34.38|39.06,
cube,icem_flat_rh5,100,8,42|43|44|45|46|47|48|49,34.28,0.48,33.59|33.59|34.38|36.72|32.81|35.16|32.81|35.16,
cube,icem_router,100,8,42|43|44|45|46|47|48|49,37.30,0.64,37.50|40.62|35.94|35.94|39.06|37.50|35.16|36.72,0.981
cube,icem_surveyor,100,8,42|43|44|45|46|47|48|49,36.43,0.59,36.72|35.16|36.72|36.72|39.84|34.38|35.16|36.72,0.971
cube,imagine,100,8,42|43|44|45|46|47|48|49,38.28,1.46,41.41|35.94|39.06|44.53|38.28|31.25|40.62|35.16,0.438
cube,leflow_accept,100,8,42|43|44|45|46|47|48|49,15.63,0.71,17.19|12.50|17.19|17.19|16.41|12.50|15.62|16.41,0.997
cube,leflow_blind,100,8,42|43|44|45|46|47|48|49,64.75,0.97,63.28|68.75|63.28|64.84|60.94|62.50|66.41|67.97,0.350
cube,leflow_every,100,8,42|43|44|45|46|47|48|49,15.13,0.55,17.97|13.28|14.84|14.84|15.62|13.28|16.41|14.84,1.000
cube,leflow_rh10,100,8,42|43|44|45|46|47|48|49,20.31,0.51,18.75|21.09|18.75|20.31|22.66|21.88|19.53|19.53,
cube,leflow_router,100,8,42|43|44|45|46|47|48|49,19.34,0.55,17.97|19.53|19.53|20.31|21.88|20.31|17.97|17.19,0.998
cube,leflow,100,8,42|43|44|45|46|47|48|49,73.44,0.26,74.22|74.22|74.22|72.66|73.44|73.44|72.66|72.66,
cube,mppi_blindk,100,8,42|43|44|45|46|47|48|49,20.61,1.18,21.09|21.88|22.66|25.78|19.53|21.88|16.41|15.62,0.356
