env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
reacher,blindk,50,8,42|43|44|45|46|47|48|49,67.48,1.25,65.62|64.06|71.09|63.28|66.41|66.41|69.53|73.44,0.405
reacher,ffjepa_s10k8,50,8,42|43|44|45|46|47|48|49,88.28,0.90,86.72|89.84|88.28|92.97|85.94|85.16|87.50|89.84,
reacher,icem_blind2,50,8,42|43|44|45|46|47|48|49,73.44,0.49,74.22|74.22|72.66|71.88|74.22|71.88|72.66|75.78,0.531
reacher,icem_blindk,50,8,42|43|44|45|46|47|48|49,61.91,1.18,60.16|58.59|64.06|66.41|65.62|59.38|63.28|57.81,0.404
reacher,icem_router,50,8,42|43|44|45|46|47|48|49,98.34,0.38,96.09|99.22|99.22|98.44|97.66|99.22|98.44|98.44,0.797
reacher,mppi_blind2,50,8,42|43|44|45|46|47|48|49,68.65,1.10,70.31|66.41|73.44|64.06|70.31|71.09|66.41|67.19,0.524
reacher,mppi_blindk,50,8,42|43|44|45|46|47|48|49,64.36,0.75,61.72|63.28|66.41|62.50|62.50|64.84|66.41|67.19,0.398
reacher,mppi_router,50,8,42|43|44|45|46|47|48|49,95.31,0.63,94.53|94.53|93.75|95.31|96.09|98.44|96.88|92.97,0.971
reacher,blind2,100,8,42|43|44|45|46|47|48|49,91.11,0.87,86.72|92.97|92.97|90.62|93.75|88.28|91.41|92.19,0.526
reacher,blindk,100,8,42|43|44|45|46|47|48|49,82.13,0.94,84.38|82.81|86.72|79.69|78.91|82.81|82.03|79.69,0.367
reacher,icem_blind2,100,8,42|43|44|45|46|47|48|49,89.94,0.56,89.84|89.06|89.84|92.19|92.19|89.84|87.50|89.06,0.527
reacher,icem_blindk,100,8,42|43|44|45|46|47|48|49,81.54,1.07,81.25|80.47|82.81|82.03|81.25|76.56|80.47|87.50,0.366
reacher,icem_router,100,8,42|43|44|45|46|47|48|49,96.29,0.64,97.66|96.09|96.09|96.09|97.66|97.66|96.88|92.19,0.750
reacher,mppi_blind2,100,8,42|43|44|45|46|47|48|49,89.36,0.88,92.19|84.38|89.06|90.62|89.06|88.28|89.06|92.19,0.522
reacher,mppi_blindk,100,8,42|43|44|45|46|47|48|49,83.59,0.78,86.72|84.38|84.38|82.03|85.94|80.47|81.25|83.59,0.364
reacher,mppi_router,100,8,42|43|44|45|46|47|48|49,95.41,0.50,96.09|95.31|93.75|96.88|95.31|93.75|97.66|94.53,0.960
reacher,blind2,150,8,42|43|44|45|46|47|48|49,91.41,0.51,90.62|88.28|92.19|92.19|92.97|91.41|92.19|91.41,0.522
reacher,blindk,150,8,42|43|44|45|46|47|48|49,86.23,0.44,86.72|86.72|86.72|84.38|86.72|85.16|88.28|85.16,0.356
reacher,icem_blind2,150,8,42|43|44|45|46|47|48|49,91.70,0.61,88.28|92.97|91.41|90.62|93.75|92.97|91.41|92.19,0.522
reacher,icem_blindk,150,8,42|43|44|45|46|47|48|49,86.91,0.73,88.28|89.06|89.06|83.59|84.38|87.50|87.50|85.94,0.357
reacher,icem_router,150,8,42|43|44|45|46|47|48|49,92.09,1.00,89.06|90.62|93.75|88.28|96.09|94.53|93.75|90.62,0.729
reacher,mppi_blind2,150,8,42|43|44|45|46|47|48|49,91.02,0.80,91.41|90.62|93.75|93.75|91.41|91.41|87.50|88.28,0.519
reacher,mppi_blindk,150,8,42|43|44|45|46|47|48|49,89.16,0.45,90.62|89.06|90.62|89.84|89.06|88.28|86.72|89.06,0.355
reacher,mppi_router,150,8,42|43|44|45|46|47|48|49,93.75,0.42,94.53|93.75|92.19|92.97|94.53|94.53|95.31|92.19,0.955
tworoom,router,25,8,42|43|44|45|46|47|48|49,65.23,2.04,71.88|57.81|67.19|64.06|67.19|65.62|56.25|71.88,0.964
tworoom,router,50,8,42|43|44|45|46|47|48|49,64.06,2.33,67.19|67.19|59.38|60.94|71.88|60.94|53.12|71.88,0.965
tworoom,router,75,8,42|43|44|45|46|47|48|49,56.45,2.31,57.81|54.69|65.62|43.75|59.38|51.56|59.38|59.38,0.956
tworoom,icem_flat_rh2,25,8,42|43|44|45|46|47|48|49,80.47,1.87,85.94|75.00|81.25|78.12|76.56|90.62|78.12|78.12,
tworoom,icem_pair_accept,25,8,42|43|44|45|46|47|48|49,80.86,1.56,82.81|78.12|79.69|89.06|75.00|84.38|78.12|79.69,0.921
tworoom,icem_pair_blind,25,8,42|43|44|45|46|47|48|49,70.51,1.71,76.56|62.50|67.19|70.31|67.19|71.88|76.56|71.88,0.446
tworoom,icem_pair_every,25,8,42|43|44|45|46|47|48|49,79.69,1.62,85.94|75.00|76.56|81.25|73.44|84.38|82.81|78.12,1.000
tworoom,icem_router,25,8,42|43|44|45|46|47|48|49,80.86,1.56,82.81|78.12|79.69|89.06|75.00|84.38|78.12|79.69,0.921
tworoom,mppi_flat_rh2,25,8,42|43|44|45|46|47|48|49,50.20,1.30,57.81|50.00|46.88|51.56|50.00|45.31|50.00|50.00,
tworoom,mppi_pair_accept,25,8,42|43|44|45|46|47|48|49,48.83,2.47,46.88|42.19|62.50|51.56|48.44|53.12|45.31|40.62,0.953
tworoom,mppi_pair_blind,25,8,42|43|44|45|46|47|48|49,45.90,2.33,46.88|39.06|40.62|59.38|48.44|48.44|43.75|40.62,0.432
tworoom,mppi_pair_every,25,8,42|43|44|45|46|47|48|49,46.68,1.33,46.88|42.19|50.00|53.12|45.31|45.31|48.44|42.19,1.000
tworoom,mppi_router,25,8,42|43|44|45|46|47|48|49,48.83,2.47,46.88|42.19|62.50|51.56|48.44|53.12|45.31|40.62,0.953
tworoom,icem_flat_rh2,50,8,42|43|44|45|46|47|48|49,60.94,1.96,59.38|60.94|53.12|53.12|64.06|68.75|64.06|64.06,
tworoom,icem_pair_accept,50,8,42|43|44|45|46|47|48|49,84.77,2.00,90.62|89.06|73.44|82.81|84.38|84.38|82.81|90.62,0.939
tworoom,icem_pair_blind,50,8,42|43|44|45|46|47|48|49,70.90,1.53,73.44|73.44|68.75|62.50|73.44|75.00|67.19|73.44,0.398
tworoom,icem_pair_every,50,8,42|43|44|45|46|47|48|49,84.77,1.91,87.50|89.06|71.88|87.50|85.94|85.94|85.94|84.38,1.000
tworoom,icem_router,50,8,42|43|44|45|46|47|48|49,84.77,2.00,90.62|89.06|73.44|82.81|84.38|84.38|82.81|90.62,0.939
