rel,accepted,state_dist
0.454916,0,0.137428
0.049986,1,0.010408
0.159944,1,0.019201
0.441315,0,0.299927
1.260120,0,0.589449
0.362691,0,0.092058
0.104392,1,0.047412
0.619747,0,0.219608
0.114224,1,0.055943
0.138353,1,0.041834
0.046738,1,0.023148
0.061631,1,0.042677
0.134950,1,0.011407
0.464501,0,0.200221
0.728999,0,0.323700
0.166294,1,0.058335
0.068614,1,0.019780
0.217381,0,0.097060
0.220611,0,0.075268
0.086670,1,0.015219
0.148784,1,0.066245
0.098659,1,0.019765
0.130151,1,0.021324
0.054168,1,0.007842
0.048161,1,0.017391
0.252855,0,0.117450
0.129623,1,0.171185
0.119924,1,0.021378
0.167702,1,0.093504
0.150313,1,0.039845
0.128821,1,0.054238
0.303516,0,0.062196
0.209017,0,0.043700
0.215539,0,0.032673
0.236206,0,0.068868
0.137106,1,0.051404
0.836790,0,0.323224
0.359942,0,0.151750
1.375738,0,1.578388
0.347830,0,0.157744
0.568056,0,0.195564
0.267799,0,0.044632
0.169080,1,0.090991
0.144682,1,0.051139
0.178893,1,0.071116
0.146214,1,0.123743
0.220819,0,0.180891
0.880409,0,0.458976
0.173305,1,0.112568
0.801551,0,0.149910
0.075609,1,0.016829
0.250406,0,0.108666
0.199539,1,0.101444
0.126326,1,0.043204
0.133903,1,0.059909
0.976751,0,1.133939
0.306161,0,0.150871
0.133875,1,0.094950
1.382308,0,2.776732
0.254415,0,0.057366
0.027331,1,0.006796
0.190445,1,0.079966
0.245238,0,0.126350
0.144813,1,0.041249
0.454755,0,0.117851
0.069994,1,0.023327
0.137082,1,0.074684
1.414963,0,1.932514
0.158941,1,0.049759
0.035321,1,0.006762
0.077123,1,0.020524
0.140181,1,0.058799
0.186940,1,0.058360
0.114741,1,0.088989
0.719556,0,0.278143
0.209307,0,0.091156
0.649915,0,0.361684
0.080357,1,0.035050
0.353882,0,0.167021
0.092666,1,0.038109
0.044970,1,0.021737
0.271458,0,0.132329
0.146126,1,0.158906
0.135236,1,0.053425
0.046531,1,0.017127
0.349339,0,0.152452
0.167123,1,0.103302
0.155243,1,0.044015
0.058470,1,0.019514
0.280839,0,0.115162
0.185247,1,0.073434
0.170383,1,0.097426
0.092513,1,0.059241
0.127238,1,0.053946
0.157262,1,0.048411
0.146664,1,0.082610
0.067822,1,0.018151
0.377845,0,0.099511
0.194152,1,0.073374
0.170180,1,0.068293
0.192629,1,0.049413
0.152777,1,0.011631
0.214653,0,0.130859
0.316223,0,0.092195
0.088893,1,0.061662
0.151893,1,0.036018
0.060547,1,0.039511
0.031195,1,0.011866
0.028455,1,0.029626
0.148082,1,0.119203
0.267323,0,0.050073
0.247756,0,0.156169
0.323420,0,0.181945
0.100845,1,0.013041
0.125692,1,0.040036
0.107330,1,0.031013
0.294858,0,0.134009
0.216261,0,0.163445
0.210132,0,0.067858
0.350471,0,0.153382
0.225949,0,0.023081
0.066786,1,0.006280
0.064154,1,0.032347
0.236380,0,0.094022
0.117761,1,0.034873
0.166202,1,0.063187
0.213187,0,0.052556
0.168448,1,0.084483
0.264216,0,0.143941
0.036365,1,0.009784
0.255628,0,0.083257
0.093193,1,0.074923
0.362599,0,0.046049
0.309108,0,0.126310
0.196955,1,0.049257
0.344096,0,0.136934
0.059620,1,0.011081
0.263174,0,0.051177
0.463424,0,0.223855
0.209922,0,0.099885
0.143277,1,0.062003
0.224769,0,0.145007
0.199670,1,0.102348
0.170682,1,0.029035
0.227567,0,0.044299
0.407030,0,0.250242
0.238490,0,0.061348
0.396220,0,0.186844
0.402766,0,0.143107
0.036925,1,0.036505
0.056235,1,0.030370
0.210275,0,0.125846
0.368038,0,0.134416
0.218534,0,0.081012
0.126105,1,0.048921
0.257253,0,0.028865
0.101105,1,0.060730
1.393355,0,1.252047
0.303065,0,0.073320
0.113348,1,0.035508
0.225896,0,0.097567
0.162382,1,0.046269
0.069767,1,0.015469
0.434738,0,0.130843
0.121198,1,0.028205
0.084947,1,0.026219
0.337860,0,0.141550
0.195405,1,0.050868
0.157570,1,0.080985
1.433262,0,1.194995
0.211720,0,0.087688
0.105542,1,0.050749
0.375175,0,0.101749
0.395813,0,0.115164
0.224470,0,0.042083
0.376708,0,0.217501
0.336565,0,0.161113
0.211080,0,0.055850
0.460819,0,0.137220
0.171058,1,0.036721
0.443813,0,0.187640
0.214219,0,0.082326
0.253939,0,0.057831
0.295911,0,0.090343
0.395227,0,0.107525
0.383970,0,0.202150
0.163748,1,0.072522
0.175171,1,0.027942
0.543968,0,0.199782
0.202790,0,0.034115
0.373773,0,0.157736
0.019531,1,0.015268
0.466417,0,0.248133
0.175906,1,0.069487
0.266946,0,0.153326
1.368024,0,2.951927
0.541001,0,0.127086
0.496889,0,0.288948
0.230334,0,0.085932
0.642202,0,0.124180
1.439227,0,1.741425
0.187623,1,0.095962
1.459957,0,2.541004
1.366261,0,1.255409
0.145885,1,0.088299
1.438144,0,1.045389
0.152473,1,0.030794
0.102797,1,0.026365
0.067664,1,0.052702
0.085943,1,0.019911
0.778060,0,0.281649
0.127636,1,0.043807
0.429743,0,0.121331
0.172840,1,0.102639
0.561997,0,0.171499
0.048078,1,0.017281
0.183690,1,0.040453
0.106124,1,0.047974
0.506923,0,0.148862
0.209445,0,0.093124
0.136808,1,0.045391
0.836404,0,0.359374
0.041628,1,0.024463
0.125811,1,0.005899
0.252162,0,0.112567
0.224521,0,0.084470
0.461339,0,0.163981
0.254703,0,0.152777
0.070859,1,0.007202
0.125130,1,0.058686
0.448921,0,0.205405
0.063846,1,0.023180
0.220361,0,0.089594
0.106023,1,0.060655
0.398907,0,0.192913
0.181948,1,0.055945
0.114929,1,0.050425
0.499099,0,0.093349
1.431002,0,1.159102
1.267219,0,3.015492
0.075797,1,0.044486
0.584701,0,0.183640
0.641964,0,0.263737
0.434884,0,0.224475
0.165821,1,0.036433
0.287477,0,0.085068
0.189510,1,0.111041
0.164093,1,0.061666
0.540430,0,0.211245
0.101008,1,0.041410
0.236332,0,0.056539
0.666849,0,0.198821
0.478617,0,0.215931
0.449824,0,0.063502
0.163080,1,0.092547
0.076313,1,0.049692
1.339517,0,1.832744
0.448883,0,0.214477
0.172143,1,0.059921
0.178529,1,0.034800
0.172820,1,0.111960
0.457593,0,0.160163
0.213421,0,0.116655
1.281228,0,2.959468
1.148137,0,2.149203
0.178376,1,0.075351
0.316904,0,0.205824
0.422342,0,0.231257
1.499459,0,2.767260
0.188832,1,0.047474
0.053396,1,0.026210
0.649610,0,0.187866
0.156908,1,0.067196
0.382593,0,0.113962
0.128001,1,0.058343
0.663459,0,0.288079
0.303400,0,0.090512
0.109697,1,0.051042
0.236648,0,0.100216
0.120328,1,0.056069
0.103945,1,0.026549
0.186354,1,0.117635
0.101409,1,0.063563
0.070188,1,0.091586
0.024996,1,0.010763
0.025509,1,0.013230
0.224983,0,0.067691
0.246858,0,0.044101
0.044238,1,0.040418
0.682742,0,0.321976
0.377923,0,0.153159
0.058406,1,0.038656
0.623110,0,0.280683
0.069473,1,0.075548
0.427499,0,0.185773
0.093148,1,0.059984
0.180875,1,0.075448
1.423863,0,1.331985
1.324000,0,3.139075
0.071880,1,0.044919
0.393695,0,0.108632
0.560456,0,0.292578
0.232854,0,0.063337
0.349740,0,0.095746
0.066087,1,0.038475
0.416286,0,0.110197
1.416664,0,2.013051
0.074661,1,0.032753
0.192438,1,0.032353
0.244456,0,0.122542
0.730660,0,0.384269
0.258523,0,0.158862
0.321417,0,0.091433
1.303229,0,3.107879
0.139136,1,0.059054
0.069738,1,0.009410
0.391008,0,0.139327
0.224150,0,0.103098
0.225130,0,0.094615
0.548025,0,0.166110
0.198103,1,0.080728
0.175849,1,0.096445
0.313104,0,0.029124
1.382306,0,1.050660
1.097095,0,0.488413
0.348297,0,0.114841
0.045349,1,0.014438
0.219528,0,0.070718
1.384614,0,1.088749
0.173094,1,0.076779
0.454192,0,0.122965
0.038808,1,0.015844
0.157377,1,0.072626
0.065922,1,0.034158
0.092515,1,0.049689
0.461945,0,0.268372
0.439483,0,0.182830
0.226590,0,0.062129
0.449342,0,0.248400
0.339022,0,0.132331
0.286501,0,0.114436
0.270932,0,0.171896
0.086902,1,0.049521
1.095782,0,0.496078
0.298882,0,0.127487
0.284093,0,0.042241
0.596569,0,0.165544
0.157853,1,0.031834
0.171583,1,0.060388
0.148382,1,0.085066
0.486878,0,0.191323
0.279364,0,0.119545
0.210774,0,0.093281
0.204740,0,0.053858
0.244512,0,0.076651
0.040833,1,0.034875
0.434906,0,0.124865
0.884517,0,0.242982
0.158173,1,0.046520
0.148791,1,0.062683
0.656263,0,0.285220
0.126628,1,0.025132
0.172386,1,0.063304
0.121048,1,0.065052
1.023085,0,0.387566
1.447695,0,2.038163
0.240311,0,0.085940
1.374104,0,1.508906
0.175484,1,0.118623
0.279240,0,0.044326
0.173800,1,0.049609
0.348970,0,0.134162
0.452080,0,0.134981
0.107560,1,0.051257
0.550198,0,0.271950
0.265882,0,0.120065
0.539681,0,0.245613
0.356311,0,0.175218
0.151769,1,0.058171
0.561135,0,0.235849
0.137721,1,0.053177
0.464848,0,0.100273
0.223525,0,0.069297
0.408844,0,0.209741
0.302819,0,0.124116
0.071302,1,0.057965
0.090027,1,0.012504
0.407337,0,0.112051
0.153059,1,0.102474
0.237327,0,0.137743
0.280779,0,0.148027
0.186043,1,0.069758
1.437202,0,1.299782
0.154708,1,0.069859
0.788436,0,0.330677
1.464362,0,2.251358
0.324230,0,0.132219
0.318004,0,0.158555
0.217784,0,0.063376
0.384615,0,0.135511
0.166208,1,0.085974
0.667619,0,0.176538
0.139474,1,0.058223
0.541882,0,0.182477
0.099351,1,0.055898
0.235387,0,0.112790
0.541069,0,0.246252
0.040704,1,0.005889
1.304124,0,3.139777
0.230949,0,0.141360
0.266094,0,0.088060
0.347885,0,0.242414
0.271891,0,0.135240
0.260344,0,0.067918
1.274475,0,2.386024
0.611070,0,0.270474
1.022223,0,1.221431
0.236822,0,0.067026
0.148543,1,0.018565
0.469982,0,0.187863
1.039328,0,1.164019
0.076126,1,0.021960
0.164072,1,0.081395
0.970089,0,0.415138
0.113081,1,0.035855
0.489174,0,0.262859
0.163791,1,0.046608
0.416508,0,0.220611
0.081718,1,0.030226
0.104440,1,0.031667
0.049334,1,0.010533
0.226700,0,0.119298
0.126674,1,0.082838
0.234546,0,0.095171
0.121621,1,0.061744
1.383330,0,1.946862
0.289901,0,0.109575
0.155665,1,0.055551
0.423588,0,0.165023
0.236811,0,0.134700
1.357221,0,1.223180
1.451432,0,2.017683
1.470114,0,2.630205
0.388001,0,0.110504
0.506098,0,0.084240
0.210775,0,0.090874
0.327721,0,0.147945
0.122494,1,0.083813
0.358412,0,0.198899
0.336733,0,0.079161
0.202803,0,0.066439
0.276373,0,0.123017
1.435139,0,1.321960
0.288114,0,0.169735
0.123624,1,0.028631
0.078302,1,0.033927
1.424713,0,1.493281
0.466924,0,0.156245
0.081433,1,0.034567
0.694558,0,0.257776
0.051229,1,0.036279
0.317895,0,0.139106
0.873645,0,0.924712
1.325793,0,1.819721
0.085932,1,0.050261
0.600560,0,0.204716
0.125303,1,0.037891
0.370912,0,0.215316
0.319342,0,0.052288
0.187100,1,0.055371
0.103645,1,0.066605
0.070122,1,0.022021
0.137599,1,0.051413
0.354054,0,0.070817
0.182887,1,0.123524
0.071614,1,0.031654
0.327967,0,0.186609
0.353010,0,0.169291
0.267339,0,0.081137
0.080382,1,0.022811
0.094565,1,0.044368
0.160920,1,0.105492
0.553328,0,0.155834
1.288724,0,0.651861
0.240615,0,0.051377
0.170576,1,0.102893
0.019625,1,0.014581
0.126491,1,0.034876
0.192869,1,0.099526
0.451910,0,0.168186
0.331691,0,0.077448
0.177435,1,0.115292
0.133416,1,0.090304
0.281449,0,0.042719
0.388462,0,0.094458
0.303854,0,0.078736
0.234287,0,0.115693
0.491802,0,0.358430
0.091890,1,0.030959
0.090460,1,0.046060
0.098226,1,0.067174
0.656150,0,0.248733
0.279857,0,0.083637
0.070363,1,0.009379
0.226673,0,0.087365
0.300149,0,0.133676
0.058864,1,0.024700
0.343489,0,0.122837
0.016276,1,0.005432
0.137548,1,0.079518
0.401371,0,0.165082
0.034206,1,0.017605
0.041805,1,0.028512
0.240733,0,0.055015
0.294628,0,0.064229
0.100329,1,0.068663
0.101903,1,0.042782
0.188356,1,0.080233
0.214473,0,0.070899
0.161988,1,0.078789
0.183350,1,0.141115
0.293193,0,0.097840
0.121734,1,0.047827
0.791390,0,0.297561
0.111932,1,0.027563
0.222682,0,0.071196
0.112573,1,0.057411
0.114745,1,0.011830
0.243472,0,0.062199
0.216738,0,0.136678
0.171795,1,0.163041
0.112975,1,0.019981
0.027016,1,0.025864
0.107544,1,0.061018
0.086863,1,0.027733
0.273797,0,0.132078
0.087516,1,0.041338
0.325123,0,0.192543
0.066805,1,0.010713
0.172151,1,0.077867
0.238285,0,0.082936
0.045186,1,0.014087
0.057895,1,0.028451
0.120924,1,0.084338
0.056776,1,0.028216
0.072808,1,0.050116
0.181189,1,0.035144
0.143187,1,0.055061
0.977979,0,0.497275
0.379561,0,0.207467
0.313942,0,0.100433
0.358598,0,0.105237
0.140493,1,0.091176
0.132534,1,0.048141
0.396259,0,0.127698
0.114875,1,0.067190
0.362452,0,0.099116
0.156572,1,0.078013
0.087920,1,0.060380
0.155272,1,0.040859
0.987172,0,2.573778
0.131996,1,0.040378
0.355628,0,0.069632
1.461789,0,2.686322
0.200203,0,0.112972
0.222875,0,0.140582
0.160824,1,0.027201
0.211172,0,0.106998
0.160280,1,0.050997
0.295309,0,0.110830
0.119069,1,0.043643
0.266552,0,0.095246
0.474624,0,0.110158
0.220729,0,0.077701
0.639860,0,0.313974
0.818862,0,0.299422
0.150563,1,0.031927
0.260635,0,0.103954
0.757313,0,0.290363
0.180991,1,0.026001
0.472678,0,0.159420
0.211597,0,0.086862
0.219735,0,0.111497
0.130138,1,0.054720
0.609352,0,0.282102
0.096317,1,0.052963
0.216607,0,0.070688
0.431364,0,0.090685
0.039493,1,0.013300
1.429060,0,1.629809
0.230581,0,0.083511
1.437442,0,1.156732
0.207558,0,0.067796
0.112738,1,0.010531
0.025889,1,0.006273
0.290911,0,0.144614
0.304265,0,0.102032
0.459927,0,0.142894
0.098381,1,0.069603
0.893821,0,0.342483
0.198298,1,0.075012
0.061374,1,0.034072
0.262815,0,0.092824
0.396542,0,0.183339
0.049106,1,0.028326
0.158868,1,0.053264
0.121453,1,0.048511
0.091842,1,0.033662
0.053501,1,0.022286
0.335352,0,0.125633
0.478926,0,0.141206
0.282626,0,0.177302
0.207311,0,0.124641
0.604509,0,0.238474
0.564197,0,0.256701
0.248668,0,0.085556
0.060518,1,0.016456
0.158229,1,0.043344
0.080668,1,0.027866
0.319609,0,0.101330
0.365617,0,0.199130
0.126115,1,0.028427
1.385008,0,3.028590
0.406548,0,0.132195
0.183128,1,0.071589
0.667613,0,0.352730
0.111452,1,0.020633
0.128504,1,0.050563
0.259937,0,0.067707
0.046570,1,0.019942
0.201721,0,0.081813
0.090094,1,0.036150
0.180428,1,0.120323
0.751985,0,0.335100
0.807923,0,0.321255
0.317598,0,0.103472
0.546582,0,0.188841
0.267940,0,0.088238
0.256431,0,0.039237
0.248186,0,0.102764
0.184816,1,0.102860
0.129959,1,0.055145
1.120673,0,0.484660
0.111035,1,0.055168
0.267986,0,0.098105
0.173216,1,0.078698
0.200867,0,0.105927
0.087525,1,0.034978
0.201078,0,0.108156
0.049769,1,0.015719
0.502044,0,0.289405
0.073430,1,0.060342
0.277701,0,0.088960
0.745548,0,0.420661
1.325866,0,2.949872
0.071697,1,0.023546
0.133609,1,0.017454
0.155146,1,0.036454
0.108844,1,0.055455
0.141929,1,0.069950
0.714758,0,0.294801
0.442369,0,0.166556
0.296187,0,0.126002
0.059633,1,0.026146
0.137578,1,0.048323
0.054855,1,0.029565
0.144267,1,0.073821
0.278369,0,0.122734
0.214401,0,0.034396
0.696525,0,0.228690
0.245819,0,0.096332
0.498662,0,0.203003
0.367238,0,0.129458
0.749284,0,0.361359
0.146947,1,0.081508
0.202789,0,0.111297
0.118567,1,0.027113
0.174920,1,0.070999
0.110289,1,0.068862
0.694265,0,0.300831
0.216798,0,0.126273
0.231013,0,0.094096
0.704928,0,0.255866
0.140648,1,0.040271
0.147201,1,0.050092
1.339657,0,1.300489
0.043613,1,0.019623
0.159683,1,0.045989
1.345209,0,0.714535
0.482629,0,0.211230
1.342426,0,1.439526
1.345453,0,1.511089
0.246904,0,0.300528
0.056927,1,0.030205
0.187850,1,0.047141
0.341265,0,0.082465
0.241897,0,0.128933
0.306971,0,0.180934
0.047380,1,0.026422
0.275555,0,0.099459
0.440954,0,0.172250
0.116777,1,0.051471
0.683292,0,0.298858
0.481027,0,0.155665
0.382877,0,0.157251
0.520553,0,0.241839
0.275012,0,0.151012
0.220734,0,0.089122
0.133792,1,0.033266
0.060386,1,0.011207
0.159285,1,0.078597
0.155179,1,0.048171
0.227059,0,0.112714
0.337866,0,0.130029
0.384803,0,0.055812
0.180854,1,0.097836
0.685819,0,0.308382
0.496584,0,0.098776
0.671074,0,0.266496
0.276774,0,0.136728
0.111388,1,0.050030
0.164977,1,0.120048
0.266028,0,0.031326
0.714267,0,0.476518
0.130885,1,0.059682
0.155337,1,0.068278
0.059289,1,0.040261
0.342821,0,0.033586
1.408573,0,2.233740
0.129945,1,0.038739
0.459024,0,0.203286
0.436271,0,0.137521
0.129335,1,0.019744
0.085027,1,0.037439
0.452185,0,0.189291
0.217634,0,0.085796
0.175536,1,0.095457
0.331582,0,0.130654
0.060640,1,0.010234
0.277784,0,0.065457
0.160508,1,0.058264
0.389986,0,0.127640
0.254494,0,0.097648
0.053734,1,0.023055
0.431225,0,0.238572
0.023772,1,0.024124
0.245262,0,0.035870
0.205646,0,0.049889
0.388181,0,0.224821
0.576207,0,0.267881
0.275545,0,0.075587
0.255586,0,0.166835
0.428919,0,0.155989
0.060885,1,0.014855
0.314944,0,0.125205
0.091529,1,0.042323
0.495909,0,0.157456
0.105105,1,0.039017
0.311290,0,0.095516
0.373233,0,0.155332
0.161979,1,0.083603
0.204904,0,0.097541
0.126067,1,0.036908
0.139503,1,0.020597
0.132241,1,0.031995
0.489634,0,0.214650
0.185357,1,0.067703
0.176877,1,0.096790
0.116737,1,0.049106
1.350872,0,1.911767
0.107686,1,0.036747
0.134262,1,0.103344
0.127233,1,0.088943
0.083256,1,0.021816
0.299824,0,0.110512
0.520025,0,0.163241
0.281233,0,0.113748
0.200010,0,0.089144
0.228496,0,0.105271
0.119826,1,0.038084
0.216437,0,0.119054
0.394355,0,0.170496
0.305777,0,0.105566
0.068346,1,0.038626
0.338737,0,0.177455
0.132180,1,0.057437
0.106977,1,0.033822
0.172013,1,0.058927
0.040794,1,0.020375
0.214345,0,0.101744
0.111482,1,0.043830
0.262890,0,0.088703
0.265759,0,0.039381
1.452603,0,1.719223
0.166744,1,0.068652
0.078144,1,0.025889
0.637441,0,0.289109
0.103407,1,0.045511
0.313855,0,0.100950
0.078128,1,0.031302
0.462477,0,0.203984
0.219330,0,0.049236
0.030674,1,0.027023
0.156333,1,0.085707
0.337587,0,0.088267
0.228716,0,0.137867
0.181276,1,0.068005
0.328623,0,0.114290
0.093780,1,0.062469
0.081502,1,0.021589
0.057296,1,0.021415
0.425657,0,0.132328
0.190456,1,0.030419
0.053210,1,0.004547
0.162903,1,0.021889
0.254019,0,0.070841
0.184988,1,0.129652
0.081496,1,0.047753
0.092465,1,0.021930
0.195050,1,0.068139
0.367016,0,0.201338
0.347545,0,0.131429
0.129672,1,0.026093
0.108316,1,0.024468
0.351376,0,0.094325
1.390473,0,1.921246
0.190691,1,0.137861
0.057740,1,0.021093
0.363785,0,0.118154
0.077676,1,0.020995
1.402309,0,1.599447
0.049483,1,0.003909
0.344940,0,0.014834
0.217717,0,0.105702
0.077942,1,0.068932
0.098636,1,0.047246
0.185440,1,0.055354
0.332836,0,0.143487
0.369927,0,0.216237
0.096192,1,0.036643
0.108234,1,0.021371
0.277109,0,0.077511
0.419551,0,0.109537
0.115322,1,0.097060
0.239869,0,0.064791
0.245752,0,0.084025
0.111816,1,0.047966
0.292074,0,0.078154
0.388938,0,0.097932
0.107051,1,0.034338
0.129194,1,0.041092
0.226348,0,0.093679
