rel,accepted,state_dist
0.143017,1,9.293054
0.146759,1,12.389666
0.128108,1,9.033444
0.276753,0,14.440581
0.275877,0,11.167807
0.483868,0,16.569665
0.331483,0,34.289118
0.264876,0,14.321590
0.223735,0,36.586779
0.398469,0,21.475582
0.701187,0,59.293359
0.120672,1,3.654201
0.166479,1,4.739478
0.137297,1,7.639539
0.130299,1,3.953970
0.165562,1,23.439817
0.155195,1,4.589880
0.164843,1,18.651521
0.196247,1,17.397172
0.147003,1,8.279486
0.143561,1,12.544128
0.163760,1,10.916870
0.312068,0,39.282384
0.214246,0,12.850474
0.238532,0,30.659058
0.255583,0,22.742910
0.175582,1,8.442715
0.493315,0,12.044788
0.652482,0,13.600294
0.272238,0,18.252481
0.404494,0,48.926209
0.162632,1,10.780524
0.252546,0,17.162293
0.337319,0,35.475456
0.316994,0,58.586443
0.534196,0,20.038796
0.103936,1,5.962094
0.085280,1,7.579711
0.127910,1,17.063971
0.125364,1,11.349120
0.127060,1,8.483576
0.118134,1,7.158742
0.259323,0,10.401542
0.134472,1,17.590095
0.158541,1,7.607789
0.171052,1,10.624805
0.144275,1,3.317355
0.138814,1,8.178230
0.172886,1,8.897244
0.248244,0,23.821844
0.313483,0,6.819812
0.190437,1,5.985916
0.273450,0,9.280403
0.241008,0,23.288425
0.133116,1,23.597934
0.459976,0,57.472896
0.217289,0,6.994831
0.146740,1,7.808652
0.122202,1,1.311351
0.216647,0,18.960507
0.120159,1,14.003503
0.118675,1,15.080070
0.090451,1,5.772231
0.307817,0,11.148068
0.220005,0,4.798806
0.263303,0,3.575174
0.133336,1,6.436435
0.257795,0,23.367901
0.478487,0,33.130546
0.310427,0,49.503914
0.537767,0,25.610825
0.113501,1,20.550552
0.100399,1,13.185222
0.068868,1,5.522521
0.123053,1,7.904047
0.175859,1,5.240282
0.133419,1,15.472372
0.121693,1,5.358083
0.246186,0,18.159861
0.176168,1,20.524184
0.202501,0,17.970478
0.140257,1,16.339087
0.259647,0,14.300541
0.272372,0,18.870596
0.332199,0,12.376915
0.155108,1,13.746070
0.181066,1,12.364789
0.556235,0,38.561043
0.231385,0,11.642887
0.199906,1,26.076744
0.300571,0,38.155234
0.186189,1,4.690016
0.489242,0,36.342475
0.162902,1,8.961738
0.263775,0,33.743597
0.218363,0,6.704801
0.098786,1,3.070267
0.157978,1,3.553351
0.135259,1,7.463808
0.307012,0,8.485138
0.299546,0,12.764455
0.111406,1,4.317263
0.203904,0,21.034893
0.213104,0,27.579320
0.147208,1,4.948890
0.190451,1,11.176292
0.271686,0,10.930661
0.283644,0,9.431538
0.169395,1,12.528532
0.204300,0,9.709490
0.263408,0,16.840010
0.107067,1,10.376082
0.277267,0,19.456883
0.240078,0,16.193058
0.084479,1,3.411152
0.512077,0,31.327694
0.150144,1,6.590650
0.126068,1,7.312301
0.065773,1,3.879273
0.238957,0,13.242675
0.177139,1,20.782003
0.192018,1,23.552561
0.134475,1,8.233582
0.570436,0,19.139889
0.174781,1,10.852012
0.277483,0,14.444987
0.850409,0,37.577572
0.248022,0,41.995611
0.428955,0,88.105108
0.110227,1,7.159031
0.237359,0,11.781471
0.125311,1,2.961159
0.135507,1,3.195082
0.165202,1,3.073644
0.231331,0,4.787193
0.216087,0,20.927751
0.187420,1,11.290587
0.177702,1,13.416238
0.167740,1,9.277327
0.115909,1,12.932168
0.189149,1,6.303969
0.160143,1,8.843202
0.290579,0,15.793189
0.173831,1,16.543066
0.252607,0,8.141546
0.167600,1,27.122427
0.439234,0,58.119805
0.145235,1,4.880618
0.165316,1,12.007091
0.409539,0,23.414587
0.302884,0,22.696448
0.396281,0,11.866498
0.284628,0,12.612879
0.184747,1,21.288320
0.119096,1,4.532055
0.143792,1,3.725888
0.130605,1,13.621051
0.230738,0,7.932114
0.263214,0,31.606530
0.241898,0,16.705367
0.144774,1,8.327697
0.143849,1,21.630204
0.428879,0,27.525620
0.149750,1,6.528056
0.189415,1,4.908299
0.133267,1,4.782017
0.348872,0,5.928175
0.290684,0,14.861093
0.326892,0,12.315443
0.111025,1,6.034628
